Displacement (mm),Load (N)
0.000736616336430809,-31.653636932373
0.000734778361325363,-32.6531600952148
0.000500468573753035,-31.2931346893311
0.000421046536805927,-32.5986671447754
0.000521360441544341,-31.4428462982178
0.00064108427772265,-32.1788787841797
0.000342670312184448,-31.8262634277344
0.000693942546595674,-31.7854766845703
0.000434920306494571,-31.9547443389893
0.000733848260884253,-32.228687286377
0.00054950183476006,-31.7654514312744
0.000632399527026275,-31.0511989593506
0.000821378741525616,-30.1518268585205
0.000434553158404862,-31.1452522277832
0.000567928240050544,-31.1758670806885
0.000691445941006743,-31.2004795074463
0.00039504351484805,-31.2510051727295
0.000567474309823803,-31.4305019378662
0.000465184478107796,-31.7763404846191
0.000322902146413464,-31.2614250183105
0.00049442508448845,-31.057559967041
0.000442657129232595,-30.2009010314941
0.000624117554585093,-31.6082630157471
0.000447216447488865,-30.2996349334717
0.000443783051698967,-31.5053024291992
0.000459772931341542,-29.7386264801025
0.000644813603903851,-30.5748252868652
0.000666077092651387,-29.4681167602539
0.000618774983754913,-29.5001277923584
0.000517393012492386,-29.1386795043945
0.000589147206190257,-28.4769954681396
0.000555454086784659,-28.5891284942627
0.000705548892702093,-28.7271385192871
0.00064229029611891,-28.7697010040283
0.000473524315373022,-27.5165634155273
0.000593357179005063,-28.3205242156982
0.000365622675749757,-27.5466861724854
0.000638721168902914,-27.6932849884033
0.000572049203176841,-26.226053237915
0.000581866537677735,-25.6219921112061
0.000585024019065197,-25.5100860595703
0.000181044818751099,-25.450101852417
0.000332038589126962,-24.5960483551025
0.000551764799686618,-22.8119125366211
0.000234517223921495,-22.6228446960449
0.000409709429552942,-22.0040054321289
0.000668264398987442,-22.6777324676514
0.000409611530974809,-21.7807006835938
0.000444210276176984,-20.1588478088379
0.000483753298144942,-19.8987007141113
0.000475001810388245,-20.7815570831299
0.000638868038086395,-18.3295650482178
0.000699874782631407,-18.32350730896
0.000367514048141795,-17.9773845672607
0.000518167365518532,-16.965841293335
0.000396463157917817,-16.1296997070313
0.000726983679092366,-16.9758071899414
0.000459950940060418,-15.1488828659058
0.000653591805180833,-15.266131401062
0.000596356671215228,-14.3670616149902
0.000495417498639308,-12.6345853805542
0.000628543354755886,-12.3639049530029
0.000414440088084513,-11.3101015090942
0.000719360365556379,-11.3999252319336
0.000337576971324263,-10.2431039810181
0.00060355500203553,-9.2275218963623
0.000622110484519391,-8.90727710723877
0.000602315602341543,-7.1837477684021
0.000672583390374195,-8.10809135437012
0.000512373088460374,-4.92178392410278
0.000727215117072257,-4.69389247894287
0.000401196040448151,-4.14942789077759
