Displacement (mm),Load (N)
0.00129899470932912,2.56353187561035
0.00145428081152829,2.24204158782959
0.00158199728714578,1.70844864845276
0.00178741803422496,3.09434080123901
0.00172629339642924,3.36557745933533
0.00133137931454882,1.55734848976135
0.00162733679174095,3.7281858921051
0.00166688423617131,1.80180215835571
0.00173159586422741,2.92347884178162
0.0015154921923812,2.71801042556763
0.00139340082780733,2.47156548500061
0.00189581701290705,4.16752862930298
0.00152644438442337,2.28550958633423
0.00169569100292107,2.92793321609497
0.00157977431156439,3.45089983940125
0.00148728853430554,2.71490573883057
0.00168910455597767,2.73592257499695
0.0018210043661628,4.57740831375122
0.00144860886150752,3.59610176086426
0.00167198871834159,2.52946329116821
0.00182300030912926,3.0024311542511
0.00175402309407843,3.92412257194519
0.00161612431368382,4.94236660003662
0.0017520583013055,4.27177286148071
0.00152990444332942,3.34839224815369
0.00142436809922116,3.03806614875793
0.00181280919362222,4.20592880249023
0.00161140250140931,4.0427680015564
0.00153522254306778,3.76700139045715
0.001667342621501,4.85278797149658
0.00136873726417149,4.34290170669556
0.00164218298534876,4.65658712387085
0.00170130718954794,4.88827228546143
0.00184710527248796,6.74817991256714
0.00151838933091028,5.72902011871338
0.00135923588670891,5.09626054763794
0.00165218492595783,5.63373184204102
0.00167813235505207,6.5261869430542
0.00171627355014322,6.38710975646973
0.00153121724208801,4.80183601379395
0.00194891337043998,8.0292329788208
0.00189019519878172,8.0180778503418
0.00135092503781095,6.69719934463501
0.00126966725686258,6.10142421722412
0.00177576496282824,8.12969303131104
0.00183810678875204,8.79548358917236
0.00139456907375176,7.86828994750977
0.00160858329520749,9.09500312805176
0.0017615373961479,9.80744171142578
0.00160039255645358,7.27955484390259
0.00135573797008589,7.31830453872681
0.00154327532284412,7.5408353805542
0.00209976139428988,10.2725105285645
0.00178271856141407,10.3052492141724
0.00162666700573652,10.6853818893433
0.00135266512854911,10.720630645752
0.00168463649272496,11.0003795623779
0.00157192406488945,11.6300344467163
0.00160447118544368,12.8421955108643
0.00154596998511522,11.4810390472412
0.00159483190584694,12.2645587921143
0.00193461906958589,13.8780212402344
0.00178835259687445,14.8604984283447
0.00153836888314515,13.706579208374
0.00123963233120491,14.2231006622314
0.0017663592528396,14.7101860046387
0.00158867491093303,16.5164909362793
0.00138049055051567,17.1098022460938
0.00135327926484649,17.2291698455811
0.00139820045872227,15.5940999984741
0.00190887747051135,19.1428089141846
0.00197911749053389,19.993673324585
0.00152412579821145,20.3336925506592
0.00166788558983796,18.3838863372803
0.00160152737846772,19.9360294342041
0.00191818751302605,21.4985542297363
0.00172376778648583,21.4389953613281
0.00180004352598814,22.3779964447021
0.0015415130631726,21.9266204833984
0.00139307818456188,22.9402961730957
0.00170754876746911,23.581262588501
0.00193008313529105,23.8861846923828
0.00177743831939267,26.5493755340576
0.00165843542829577,25.2820148468018
0.00144659057907745,25.759069442749
0.00165224728318832,25.2281513214111
0.00172221914438239,27.2797355651855
0.0019163317459305,29.7585716247559
0.00153439478920233,27.4581832885742
0.0017208774123236,29.019401550293
0.0020273518883431,30.8569240570068
0.00197148412992362,30.7701053619385
0.00200706748485288,31.3480815887451
0.00181307840405395,31.0500106811523
0.00203546699692822,32.2439613342285
0.00231663718450533,33.0183258056641
0.00208694789291882,33.6018867492676
0.00176134822124993,33.1798133850098
0.00192429994269957,33.2607612609863
0.00148164557442839,32.995189666748
0.00185082129730915,36.1228294372559
0.00198346984900751,35.718677520752
0.00188834164857951,37.9517059326172
0.00201768253857778,37.5373382568359
0.00205321027222168,39.1223220825195
0.00183627773806335,39.6443367004395
0.00172785545357953,39.9853248596191
0.00177732036929853,41.2552070617676
0.00206508142339487,43.1592025756836
0.0021560463834038,44.9876136779785
0.00203022788112036,44.7349052429199
0.00193275329804862,44.6180191040039
0.00203919635153113,45.454647064209
0.00212676682151766,46.2430076599121
0.00181374369942829,46.3470764160156
0.00191157434967578,48.2820816040039
0.00206382754283993,50.1169242858887
0.00238891875012711,51.9594879150391
0.00223748774017337,52.5348854064941
0.00223346801517607,54.8595657348633
0.00211293090599326,55.3640060424805
0.00198064390686056,55.8360290527344
0.00206320453896921,57.7542686462402
0.00199402706455373,61.0601196289063
0.00244854702222482,63.3688545227051
0.00240783580294021,64.7701950073242
0.00229287045369971,65.0612945556641
0.00243263502339516,68.045768737793
0.00229377162084062,68.8823852539063
0.00217098042851546,71.2851028442383
0.00231206785470192,73.9978485107422
0.00246298820114418,74.3095397949219
0.00241763644679224,76.2085571289063
0.00238828235963126,78.5329666137695
0.00238711415631939,80.574333190918
0.00238520943282935,80.211067199707
0.00246710583004869,83.4913940429688
0.00219426880774051,84.7517242431641
0.00267630043124597,87.4194107055664
0.00262973821050024,89.9851684570313
0.00252491839189758,91.3953018188477
0.00246384599409196,92.456184387207
0.0024200907786411,95.1335220336914
0.0025377574657017,98.0464706420898
0.00253028765781834,100.963806152344
0.00252196116987477,100.096633911133
0.00278605228329695,104.246032714844
0.00266471969309975,106.463195800781
0.00230146728183797,107.945816040039
0.00253638788747309,108.481567382813
0.00282182478470247,112.723754882813
0.00294216275717815,115.916191101074
0.00281513491115845,117.795928955078
0.00259393787003034,117.735000610352
0.00268913061616046,121.058319091797
0.00287824329900729,123.020706176758
0.0025559235281338,125.14045715332
0.00266378957844778,127.340507507324
0.00267295494025063,130.160522460938
0.00298949490782149,132.864242553711
0.00284431766870227,136.588668823242
0.00270143121936314,135.583160400391
0.00310193357775176,139.803024291992
0.00299400412570946,142.445434570313
0.00298694820896969,145.466125488281
0.00284551925331186,147.625183105469
