Strain,Stress (MPa)
2.76135954642732e-06,0.29563289334854603
1.7616217871535793e-05,1.3206959474269249
4.8272279570654944e-05,3.343591871239198
8.369851128662865e-05,5.797929741899116
0.00012439870841916581,8.5442791946787
0.000176305613774447,11.96686194191663
0.00019511175522637946,13.158857380946815
0.00021529103286155898,14.624367004688994
0.0002477433077612557,16.866222332732235
0.00027955633303207715,19.063486376362633
0.00030322346100291616,20.76812696333479
0.0003217795809061399,22.12305527617245
0.0003549779390479568,24.511631657533275
0.00038977156399340755,26.903246259889897
0.00042248339194628795,29.269324261603966
0.00046588875737796923,32.167925080771234
0.0005094844080187513,35.21426658523576
0.0005545125128148257,38.24787806438039
0.0005980008270736918,41.22180877177241
0.00064159644570026,44.33081023118679
0.0006906215396040254,47.75250937351566
0.0007437983705924024,51.24989298227629
0.0008010397756035571,55.13800455576895
0.0008627955456060488,59.189598821853004
0.0009252334570075517,63.31986446870636
0.0009916126906202305,67.66953940846155
0.0010597409480280374,72.09428020628673
0.0011237761213007515,76.32118768382315
0.0011888875454926064,80.68865947425103
0.0012541612089873424,84.88159069870173
0.001331476687107342,89.70996449148184
0.0014059043842164,94.46003729539567
0.0014823991226759876,99.29795857788105
0.0015668473209981936,104.57866194409259
0.0016450190920178915,109.1960470614095
0.0017361678594053857,114.54971130703912
0.0018291852556896531,119.79888520892857
0.0019224070307129195,124.83904562456068
0.0020144711892382382,129.69695401319086
0.0021237231037841333,134.93930576946605
0.0022494345383049117,140.350751151968
0.002384260087626162,145.59483468366838
0.002532259095812322,150.63372625518483
0.0026913525190931887,155.42997013174684
0.002869931981319668,160.00883683391868
0.0030743591374513823,164.47551110240474
0.0032970156058465244,168.56815046084716
0.0035446327648853086,172.42753147707998
0.0038262969119270463,176.07933090794813
0.0044039079108071635,182.40031167834383
0.005707981915099652,190.5833914715083
0.007231923088317842,196.15099417403758
0.008970807784123453,200.0999425590333
0.010881042725293076,203.09658032829063
0.012878380401877797,205.54513366607407
0.014931050420625244,207.68623782809274
0.01700527184910897,209.6590598993381
0.0190889806606603,211.51578929375947
0.02116479609429662,213.2999546739644
0.023230797204075487,215.0064778521666
0.025591887887443484,216.64101427462748
0.029024304981039202,218.25132364618642
0.03255211540560546,219.77833911791305
0.03607985318701095,221.28278715685354
0.039607479209707475,222.7243290157398
0.043134918967889055,224.12815790373304
0.04666299165289229,225.46460592138246
0.05019095183412854,226.77086594468875
0.053718130821989236,228.0084884359384
0.057246091375754565,229.21916438911958
0.060773605267213086,230.3780070293589
0.06430126779775446,231.49301644691863
0.06782785036663834,232.57964555130133
0.07135577441255873,233.59810192915288
0.07488339931766817,234.6103377846709
0.07841188290219137,235.52933327695692
0.08193976895015066,236.4339732131076
0.08546713457505525,237.28669737082004
0.08899464734892669,238.11639584997639
0.0925220856169922,238.8727759430454
0.09604978726308178,239.60299104604633
0.09957711377243822,240.31941473187618
0.1031056353549224,240.965046474555
0.10663314738373579,241.61097528044266
0.11016103343169516,242.17751042963621
0.11368851156036683,242.76327878165773
0.11721639872591325,243.26833965168976
0.12074376137058561,243.77678629261518
0.12427165002624813,244.2120860382016
0.1277990119258625,244.66148457235494
0.1313266778091652,245.03997964751545
0.13485433773200342,245.428102569385
0.1383819268743259,245.75444852623662
0.14190992803375546,246.07333791541615
0.1454381474951965,246.37205230831415
0.14896595866482085,246.62011133291827
0.15249332503478352,246.8550948907977
0.15602094844977682,247.04621055300464
0.15954853908221547,247.2296915970358
0.16307664902012176,247.37496487719537
0.1666045354406101,247.50236938364992
0.17013260663549726,247.56840456702915
0.17366004602114987,247.61472955965226
0.17718786091606442,247.5932088764061
0.1807155983249408,247.5154701522883
0.18424359426896397,247.31439771849458
0.18777166695396727,246.9517107167361
0.19129951463143652,246.35400642121334
0.19482717976968114,245.38906077946987
0.1983549164334995,243.6390661022428
0.20040148624281703,203.27396384540208
