Strain,Stress (MPa)
1.367652689054922e-06,0.2588146361695172
9.65031283612916e-06,0.8329547392104654
2.1146687549844495e-05,1.6252422899730776
3.7381587117124584e-05,2.7336534952604166
5.895836711715674e-05,4.197703582205126
8.421980674029328e-05,5.893372388305255
0.00011189356810064055,7.974376922853012
0.00014033269908395596,9.814225657351566
0.00015314706834033132,10.796025473776021
0.00015011718824098352,10.636866613951888
0.00016071916797955055,11.487039739159941
0.00017704485944705083,12.668631346122124
0.00019104896346107126,13.663753461089795
0.00020438351202756166,14.530617641648274
0.00022319790950859887,15.960113882902931
0.0002445676254865247,17.405428321952712
0.0002639165984874126,18.96530051028491
0.0002841216504748444,20.480636261088634
0.000304914887965424,21.969156094054778
0.0003273177004302853,23.709704264340065
0.00035170055343769474,25.58571987017769
0.00037676741048926483,27.53171293102572
0.00040544130897615107,29.441848741159784
0.0004339466817327775,31.31621923435185
0.0004610364136169663,33.25836738760997
0.0004911810407065786,35.2310129158053
0.0005212725955061616,37.30445492808822
0.0005538163852179422,39.55671565482033
0.0005903381505049767,41.92046102208821
0.0006308704498223961,44.53154644649285
0.0006644522305577996,46.857318033181244
0.0007022390869678931,49.25678708485179
0.0007417849206831306,51.825614455219245
0.0007837835582904521,54.48578703886209
0.0008312600839417431,57.357809251521374
0.0008795028057647869,60.42828362795947
0.0009223501518135893,62.98738586524882
0.0009644291596487165,65.53120861839652
0.001007709820987657,68.31499220365122
0.001059622157481499,71.41920718687592
0.0011165124917170035,74.73546182599549
0.0011730302358046174,77.92147094765065
0.001231314247706905,81.08351546713862
0.0012817370297852904,83.88470989442814
0.0013342749851290136,86.73457424306805
0.0013955784437712283,89.92440990837105
0.0014602053794078528,93.22988206197375
0.0015279497660230846,96.62878744327938
0.0015934855211526156,99.80858476193396
0.0016618010238744318,102.95996633262087
0.001737705897539854,106.39259543957392
0.0018182264873757958,109.95786011393766
0.0018938333436381073,113.09488678504269
0.0019689576758537444,116.03222189737437
0.0020566947292536466,119.4524999416004
0.002165181218879297,123.25133707747878
0.0022773402917664514,126.82467778011377
0.0023853659571614104,130.12243251559272
0.002501711767399684,133.33472260546972
