Strain,Stress (MPa)
4.845229385742525e-06,14.777293218300223
8.042706720735507e-06,65.5776488699626
1.4413079823717327e-05,162.28997421156993
2.5546277565914252e-05,329.5556947114001
3.890606720243874e-05,561.4736156835698
6.070552197353744e-05,904.9167571426219
8.647351058254195e-05,1340.971299231942
0.00011814648458322687,1857.7722873450712
0.000151376120247838,2402.628493069888
0.00018882275906445629,3003.981634370956
0.00022947146715534097,3660.9000196737675
0.0002739363247929902,4400.576018357588
0.0003167937589570245,5049.73263173597
0.00031488245875163184,5042.945527382474
0.0003276797011313793,5195.861529989764
0.00034260515092693426,5436.895759226862
0.00035934494806507777,5727.274406934565
0.000377156153244974,5958.879575765109
0.000395520377769677,6262.3862559188565
0.0004159908683324064,6600.111739058716
0.00043641548834795306,6926.156926948614
0.00045840763921670765,7291.816257213379
0.0004867221257701346,7717.235312086768
0.0005126692456361668,8123.1042925649635
0.0005405545147187839,8576.72764637923
0.0005737056737235582,9061.263420871353
0.0006027262890530581,9542.68580464164
0.0006341845379030164,10019.706452058348
0.0006705361389141362,10528.589162881222
0.0007109447556832637,11085.107095422765
0.000748668611031568,11642.561290743404
0.0007904029160091486,12232.712878717335
0.0008328300172980709,12824.136629591441
0.0008747072191728114,13431.595632296581
0.0009242884086962618,14123.73950327176
0.0009770329925050795,14854.763871651909
0.0010269079560931607,15549.290207745267
0.001082646887498518,16266.840867186445
0.001135833232529072,16942.384892514303
0.0011990521772350946,17745.04404076164
0.001258897216739675,18496.456715665874
0.0013307740154960956,19334.21831077597
0.0013988588761823088,20158.74590157308
0.0014859360933588651,21134.745728389742
0.0015577515412406825,21914.00364579273
0.001634300698042458,22725.23670552413
0.001717822102346068,23566.15603537721
0.0018017191614309155,24399.424236476774
0.0018930183257726786,25246.59383775916
0.001984254404651542,26063.369332904327
0.0020937656226852727,26997.04260801943
0.0022106438176525568,27954.169966446538
0.0023333692748384372,28880.78983951606
0.002453667751961001,29753.495924682204
0.0025928229151578456,30669.082711665207
0.0027289062912860735,31535.84916711529
0.0028968220751086106,32497.781028396555
0.0030659882409782907,33397.09873141895
0.003254464227920942,34317.20840836034
0.003459016949618778,35228.7866826837
