Strain,Stress (MPa)
2.252441068502527e-06,0.02436060918732841
4.479450700763274e-06,0.19833553745866156
8.77628097155236e-06,0.6052445221456907
2.3206342207778185e-05,2.2687440773260623
4.594306314684314e-05,4.7800221505577944
6.966935474847658e-05,7.330269059028532
8.255175893791699e-05,8.835999820203018
9.487361225692536e-05,10.356378692906969
0.00011875747463418616,13.135668439297577
0.00014694150836076103,16.191681958605137
0.0001740354413828764,19.355557770677947
0.00020118814158704584,22.547149051078897
0.0002332601967696983,26.007504694926784
0.0002692461649035987,29.950070244463515
0.000310104138994212,34.33238105841249
0.00034625573484445423,38.38189923543423
0.0003883274216110304,43.34128734698501
0.00042794007190023075,47.68231931072394
0.0004674219048371026,52.09541501365503
0.0005103962483604855,56.77721494384778
0.000557943043755223,61.81782054582904
0.0006024908422165036,66.76921600143129
0.0006498097589843389,71.81047168176379
0.0006968002390254708,76.83763805580232
0.0007437431343038054,81.8736523809825
0.0007925224463593635,86.97480932734628
0.0008405653732967049,92.06870425272395
0.000898096803799127,98.25362641751227
0.0009481237621417686,103.70238649128397
0.0010076832814280361,109.74941801453836
0.0010724560738213777,116.53172258084611
0.0011446899765775024,123.81639932628845
0.00121581564912558,130.9614255607662
0.0012816806005917906,137.67808773987517
0.0013464290039752096,143.9771597478161
0.0014132023820326144,150.39573591333232
0.001483753623547819,156.96276846250137
0.0015691132316038425,164.69246288005664
0.0016495002406787546,171.88825193058312
0.001736257030502748,179.46479517918976
0.0018303467166748313,187.47660559969626
0.0019300366783187206,195.58625224951524
0.0020318030993126753,203.356012105197
0.002140338361137402,211.43225881391928
0.00225296147713889,219.40435797536645
0.0023719039776966384,227.51988030739602
0.0025052460116472496,235.88492651757704
0.002660843476992886,245.35935247333876
0.0030206455065541387,265.01898911818694
0.0034672486743562323,284.8678599932812
0.004001434325114678,303.9668334251132
0.004648484560535145,321.58539416109716
0.00545920823082779,337.18048353300196
0.0065143124231741255,349.8900908965586
0.007862323316153927,359.06310191552666
0.009513312837448757,365.1110726658623
0.011399774349634396,368.97508798136755
0.01346589052431737,371.60066015920063
0.01564479810499106,373.5622298430763
0.017899378531952243,375.1578465935953
0.02018949427023981,376.5144226263047
0.022506289606322383,377.7082635035181
0.0249396413660756,378.79749509556177
0.028268117263810635,379.80128087516147
0.031796041309730974,380.7207261330267
0.035324225380914134,381.5825072584597
0.038851926654474664,382.3907735919926
0.04237943980087515,383.15477249254553
0.0459070289431977,383.86175171355603
0.04943454283465619,384.54528941074625
0.052962168484823595,385.1979401730794
0.056490091040627875,385.8092037388109
0.06001764293004747,386.39994922064557
0.06354549135257481,386.9588338876981
0.06707330401231527,387.50124720296486
0.07060111518193957,388.0034956219426
0.07412848043431512,388.4940880843286
0.07765618133534666,388.9660148148385
0.08118402938534496,389.4361882014535
0.08471176791180848,389.85960095047403
0.0882393928169179,390.2793774010676
0.09176739211370222,390.67364215794436
0.09529508928944345,391.084979515951
0.09882305468608615,391.4490467945536
0.1023508286028075,391.8238663555845
0.10587845276285883,392.1643841015031
0.10940622742463826,392.50723663903534
0.11293418760587448,392.8251517299787
0.11646170224239107,393.1452648013078
0.11998981218029733,393.45198837377546
0.12351765985776662,393.7459939024873
0.12704491446902033,394.02223017289543
0.13057257662703267,394.29205971751054
0.13409956823279134,394.5555239397306
0.13762752915908572,394.79960597127575
0.14115519355227232,395.0457239699104
0.14468330200006244,395.27538321779326
0.14821126292635675,395.49816950161966
0.1517391865997481,395.706012759088
0.15526715050627465,395.91954448340294
0.15879436413933512,396.1262140445473
0.16232288385917426,396.3092098628139
0.16584995146085502,396.50462850060745
0.16937836091210123,396.65948620961007
0.17290576304485075,396.8379456555813
0.1764331271796393,396.980740574604
0.17996097336699243,397.1324984292049
0.18348878602673288,397.2572522676157
0.1870163386612105,397.40377529259996
0.19054411406804797,397.5288783596714
0.19407218600799317,397.64632539842137
0.1975994771270919,397.7585952122821
0.20112743805338607,397.8569912875402
0.20465547199537026,397.97177590778824
0.2081835834233927,398.0520750978548
0.21171113382269602,398.14334258807787
0.21523887272168862,398.22056352551556
0.2187663113622831,398.27953276505656
0.2222941955475973,398.3165978069439
0.22582256774594067,398.33345439034514
0.22935049067427393,398.35344863125067
0.23287804330875145,398.3959771215174
0.23640585298825975,398.43527074630214
0.23993344362069846,398.4490760792907
0.2434605834930109,398.4518573075431
0.24698884244252928,398.4099714700182
0.25051639358689043,398.3493694964805
0.2540448380558659,398.25867265308995
0.2575725389568973,398.14830379523863
0.2611004261224437,397.9953902457912
0.26462708394219153,397.7994657664837
0.268154673084514,397.5613008205475
0.2716829297988583,397.2426746712483
0.2752106709330249,396.85072490436016
0.27873911391188366,396.38310052693976
0.2822672588675185,395.7918816062504
0.2857953010051417,395.0801571958075
0.2893231136648821,394.21331225479264
0.2928511423914601,393.1792947941119
0.29637925009419197,391.92614894980505
0.2999072892515825,390.37818571015737
0.30343532542874097,388.38628983744456
0.3069623527972865,385.75681943968897
0.3104894218890834,382.18411663188226
0.3140183506457971,375.4588753986998
0.3169862668995323,339.29455744449734
