Strain,Stress (MPa)
1.0511294669200222e-05,0.0803470434132659
1.3847581796653598e-05,0.39642363488387145
2.057526301943815e-05,1.2093492714827072
3.441651695941053e-05,2.988909155062252
6.13545720029122e-05,6.023358259626881
9.50405111638445e-05,9.69861311081352
0.00013547242500355582,14.057356499812975
0.0001713069746387389,18.056244919235542
0.00021021980404331938,22.067362680869017
0.00025048699365872525,26.31933968735696
0.0002900742341211499,30.55289053849341
0.0003305029521783779,34.981349946665816
0.00037164295257245786,39.175316497603156
0.00041572206585844623,43.343730600288055
0.0004600405174045788,47.98548363576008
0.0005011917344149169,52.26058175379758
0.0005472575100924785,57.0013648216072
0.0005963487511821055,61.869624448616534
0.0006400670992065185,66.28518043773335
0.0006808396477339753,70.47765790750204
0.0007218561125541069,74.70251177720269
0.0007718853002501616,79.8161349254324
0.0008219822474842857,84.85007506545222
0.0008765743017051333,90.39040028140327
0.0009333551269577779,96.01960233515769
0.0009912969942292163,101.7224050031369
0.0010456100969662855,107.09578923809593
0.0011101430796174295,113.29352178415549
0.0011812762696849146,120.01485304487908
0.001246266269785721,126.2340326821433
0.0013168841241480744,133.00968991025547
0.0013903952601453254,140.0529098893044
0.0014707922518340836,147.37350981659952
0.001552889035278369,154.6680885879554
0.0016357203935826162,162.04169390661136
0.0017272718706721401,169.9095147856293
0.0018124690909957478,177.14520973377358
0.0019065973688470162,185.00636965072061
0.00199993889449108,192.57821130596272
0.0021092942906165467,200.9739199576877
0.0022066094029782285,208.28526639759036
0.002312503800689612,215.9016402357841
0.0024186503307050073,223.30855621801243
0.0025301132865337616,230.77915521195536
0.0026428736561996814,238.02321035637758
0.0027666495695797704,245.67453961239823
0.002897498214346726,253.24121422689916
0.0030438681763684363,261.3613349155775
0.003186900941850054,268.88697036752365
0.0034260367441078595,280.9025598112003
0.003954613213622381,303.17453872370106
0.004579285362464746,323.8725431948419
0.005343457316243459,342.7166732409091
0.006294131423541714,358.8799448017175
0.007492527929329681,371.67121980263335
0.00895765009821336,380.74218764908403
0.010663346788109651,386.70768476649994
0.012572122113974203,390.59933272089455
0.01462212277595829,393.30059642455643
0.016780663542644493,395.3159458255156
0.018994561704070677,396.9196393058407
0.02124458996598552,398.27546251177984
0.02351735912282896,399.47276076369957
0.02626543428924215,400.5453782685039
0.029779638901097347,401.51950682594907
0.033306779145938874,402.4333292282113
0.036834816440684294,403.25245917035113
0.04036232884202669,404.0423572413617
0.043890513658267974,404.77428143943376
0.04741799104188161,405.4683200087041
0.05094610060725884,406.1111222091889
0.054473427116615306,406.7443197292017
0.05800142641339968,407.32789636859377
0.06152871715996933,407.8835792725378
0.06505667734120563,408.4254089602458
0.06858463938508706,408.9416970056422
0.07211248855267241,409.43408411075393
0.07564003857944678,409.89387509513546
0.07916740345929335,410.3482072783713
0.08269510473285392,410.78653586313186
0.08622272926543433,411.21570101000754
0.08975061494086461,411.6147085768163
0.09327812845979402,412.011904347534
0.09680597799990841,412.3800501471272
0.10033416318867876,412.7480986932525
0.10386160108421519,413.0884822296789
0.1073896387514897,413.4280985443014
0.11091771218155097,413.75493323182695
0.11444582211945724,414.0677057882592
0.11797303724263385,414.3553635370455
0.1215002508756943,414.656071260461
0.12502821329210476,414.93370830005085
0.12855654600237085,415.1958208045453
0.13208432140920834,415.4630715339383
0.13561202231023978,415.71016378057936
0.13913961145256237,415.96571347696613
0.14266723561261369,416.1953667359815
0.14619497302149012,416.4227957721614
0.1497221881446667,416.63457060195503
0.1532503345904178,416.8378141414065
0.15677833351467324,417.0393125214025
0.1603064434525795,417.2267307604032
0.1638336228129692,417.4123173924213
0.16736135947678757,417.5956095629878
0.17088905888770295,417.7637572073804
0.17441683578465653,417.9249728406846
0.17794446217988205,418.0668674516562
0.18147249612186622,418.21410740139413
0.18500030803654863,418.3422694624698
0.18852827045295906,418.46942837203164
0.1920558558699913,418.60032253516545
0.19558378103349872,418.6941253061536
0.19911163094614223,418.80460524593354
0.20263936686490236,418.91133372323054
0.20616688075636114,419.01808201141915
0.20969424787138183,419.11966686084685
0.21322224307034687,419.2152490101035
0.2167498337027855,419.2773381455351
0.22027742135499184,419.3259270588002
0.2238053070304224,419.3541089526721
0.22733341771338667,419.39003690518024
0.2308610038754769,419.4273065953506
0.2343894140717812,419.4518054643651
0.23791673946355046,419.4742746174803
0.2414455221888847,419.4584709289114
0.24497348460529497,419.4577559358217
0.24850155580018224,419.40103014905765
0.2520275043246577,419.34482484844733
0.2555546851751631,419.23979830684226
0.25908268111918653,419.12927154131825
0.26261097955678175,418.9485133638933
0.2661392750141448,418.7396075114092
0.2696667851803132,418.464927697646
0.27319486308072305,418.1280092662688
0.276722447752697,417.7022047670136
0.2802502231595346,417.17270825985474
0.28377740401004026,416.5337871931443
0.287305806755764,415.7549291917552
0.29083350318644724,414.8519199343552
0.2943619610664673,413.74740329200876
0.2978898810145684,412.4503698075457
0.30141772496674735,410.8647744772411
0.3049459116456339,408.9484020919718
0.3084740610716171,406.5091122165628
0.31200250554059217,403.2025915540796
0.3155304672119445,397.75881426835343
0.3189255854199796,330.0355721484795
