Strain,Stress (MPa)
3.032016731648379e-06,0.32545338495558407
6.197166854800606e-06,1.56667837673324
1.7828458846931915e-05,4.8749819226856435
3.4548129658159055e-05,7.876129993615893
3.932627057752941e-05,8.980673707561728
4.848514356768536e-05,11.074665982326575
6.932718981903126e-05,13.499651686967226
7.372129369019489e-05,16.098160893408295
0.00010255319650883284,18.99298046186067
0.00010048764727531195,22.09368104929086
0.00011710085421060174,25.432622469319554
0.0001374689705945082,29.16652956900357
0.00014607632476969118,33.18172306731338
0.00016387342223157138,37.586591297398634
0.00019160903032303263,43.4688728597149
0.00021718472492198885,48.969609903182
0.0002465276237008391,54.92264132311882
0.0002801902716119537,61.12096767526463
0.0003170508906142082,68.24950741291892
0.00036218093812481923,76.45351929930929
0.00041403487778285023,85.24139086383016
0.0004775943838713453,94.4132148827896
0.0005377170200763964,104.02461465681952
0.0006000937741437691,113.18789452895356
0.0006663267741051265,122.36227448927102
0.0007386309567910379,132.59839616402115
0.0008246642632248574,143.5321998089359
0.0009205788788922823,154.87390000367432
0.0010218147516089253,165.93620618386245
0.00114521771977439,177.586871233833
0.001277747361043165,188.59783307613168
0.001425663781289639,199.57681786449146
0.0016152754986497333,211.09342482363314
0.0018298625691632506,221.64328611845974
0.002120132288134355,232.24998254703118
0.002447973119730758,240.99239877278072
0.0029553786306014966,251.4233382936508
0.004104722027138504,263.33924070399763
0.005659338265129061,269.3221965020576
0.007573763377901796,272.5986184597296
0.009711011386413755,274.57061103762493
0.011971867344279472,275.91298868312765
0.014296208023030936,276.93851227219284
0.016665140007559837,277.77871288947676
0.019059207922716325,278.44067276602
0.02147341140446503,279.03280790711347
0.0239055684409532,279.4882284318048
0.02693460699567961,279.92681235302763
0.030462492112316362,280.2402327674897
0.033990229521192766,280.5603413433275
0.037517967675127266,280.8109503600823
0.04104581572512557,281.0199919165197
0.044573704008259114,281.2052799823633
0.0481015513131993,281.32661669606114
0.05162917845348283,281.4758698927102
0.055157474283375,281.55352274397416
0.058684839163221605,281.6487736992945
0.062212836969889926,281.70807429453265
0.06574027635554244,281.7793264991182
0.0692683866659777,281.807409244562
0.07279601268867417,281.8310653659612
0.07632427126566337,281.8326287845385
0.07985182166496683,281.8412349353322
0.08337974608341626,281.8013760288066
0.0869071854690688,281.79200194738394
0.09043447509805129,281.7559854497355
0.09396202661494181,281.718334803057
0.09748991378048827,281.67342004703113
0.1010178381989377,281.6116475602587
0.10454605915049486,281.533547361846
0.10807405919233724,281.4382624191652
0.11160216689506934,281.3807199808936
0.11512994006673262,281.25401785714286
0.11865738094250129,281.1596671075838
0.12218526810804774,281.0387795781893
0.12571266949573923,280.94405956055266
0.12924092695514128,280.81840369635506
0.13276844159165785,280.69942772633743
0.1362962527612822,280.55195105820104
0.13982410341898371,280.41615593768375
0.14335180133978295,280.26657297178133
0.14687942848006647,280.099623383304
0.15040742665926385,279.934634957378
0.15393497854868338,279.75572641093476
0.1574625669459479,279.58115630511463
0.16099067762891217,279.3934046149324
0.16451871157089631,279.1781148956496
0.16804667473236481,278.97264384920635
0.1715745976606981,278.7781415343915
0.17510226205388466,278.54184487066436
0.1786297722200529,278.2936287477955
0.18215795740882323,278.0356904027043
0.18568569556275766,277.77063308348033
0.18921354547540112,277.50961750440916
0.1927414296607153,277.2297903806584
0.19626931757131985,276.93567111258085
0.19979698047439018,276.65184542181066
0.2033246061245576,276.3427726337449
0.20685253054300695,275.9996821722516
0.21037996992865968,275.6565770135215
0.21390830412904202,275.2687582671958
0.21743570253650119,274.8806547619048
0.220963180665173,274.4334196796002
0.22449062154094143,273.98707102439744
0.22801857948700335,273.51606224279834
0.231546878669657,272.97919881687244
0.23507487610379627,272.39390891387416
0.23860287428299326,271.75380107289834
0.24213087246219114,271.058179930923
0.24565920591751503,270.2528237066432
0.24918664679328376,269.3834766313933
0.2527145689765588,268.3922646604938
0.2562422683874741,267.28502167842447
0.2597706033329146,265.9863242210464
0.26329815149704383,264.5466848544973
0.26682600140968704,262.87833902851264
0.27035329401890196,260.9936103762493
0.2738815894762653,258.87494855967077
0.2774097716848032,256.5094255217519
0.28093777358929084,253.88136849647267
0.28446584403911973,250.95775646678428
0.2879941394964831,247.72352935773077
0.29152277470032134,244.1039967298648
0.29505095690885946,240.13407829952968
0.2985802924672738,235.69464193856558
0.3021084076205866,230.7564364711934
0.3056375584046024,225.2018922692534
0.3091652607957497,218.9424382716049
0.3126930302421227,211.80879721487364
0.3162211155931133,203.63579420194003
0.31975025743643215,194.03953602660204
0.32327947974602156,182.57995388741918
0.3268089091817516,168.39204741696062
0.3298488367140272,129.5321960070465
